시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명,해제사유발생일,거래유형,중개사소재지
울산광역시 울주군 삼남읍 교동리,1348-3,1348,3,수산로얄팰리스,84.42,202201,11,"16,000",7,2004,17,,직거래,-
울산광역시 울주군 삼남읍 교동리,1555-1,1555,1,울산교동리슈빌,84.8876,202201,7,"26,700",11,2008,164,,중개거래,울산 울주군
울산광역시 울주군 언양읍 반송리,425-6,425,6,반송대방타운,59.54,202201,11,"9,000",13,1995,언양로 422,,직거래,-
울산광역시 울주군 언양읍 서부리,236,236,0,삼성아파트,59.91,202201,10,"15,500",13,1996,웃방천1길 33,,중개거래,울산 울주군
울산광역시 울주군 언양읍 어음리,253,253,0,장원그랜즈,80.46,202201,8,"16,500",19,1997,언양로 65,,중개거래,울산 울주군
울산광역시 울주군 온산읍 덕신리,1329-4,1329,4,덕신동백,49.85,202201,5,"8,000",5,1992,영남7길 21,,직거래,-
울산광역시 울주군 온양읍 대안리,266-1,266,1,솔베이사택,49.14,202201,5,"8,300",7,1993,화산발리로 718-5,,중개거래,울산 울주군
울산광역시 울주군 온양읍 대안리,196,196,0,울산온양대우,59.95,202201,5,"13,500",14,1998,솔밭1길 12,,중개거래,울산 울주군
울산광역시 울주군 온양읍 대안리,196,196,0,울산온양대우,59.95,202201,9,"13,250",15,1998,솔밭1길 12,,중개거래,울산 울주군
울산광역시 울주군 온양읍 대안리,750,750,0,울산온양일동미라주아파트,73.2358,202201,6,"33,900",6,2018,대안3길 46,,중개거래,울산 울주군
울산광역시 울주군 온양읍 망양리,가-5-1,5,1,회야리버,45.073,202201,8,"7,700",11,2000,원동2길 19-2,,중개거래,울산 울주군
울산광역시 울주군 웅촌면 대복리,302,302,0,한솔그린빌,49.93,202201,14,"6,000",12,1997,삼동로 1617,,중개거래,울산 남구
울산광역시 울주군 청량읍 덕하리,404-7,404,7,덕정유림,59.84,202201,8,"11,000",5,1998,덕정1길 8,,중개거래,울산 울주군
울산광역시 중구 반구동,742,742,0,금성,52.91,202201,11,"12,800",3,1983,서원10길 12-2,,중개거래,울산 중구
울산광역시 중구 반구동,290-2,290,2,한라그랜드,54.57,202201,8,"11,200",1,1994,반구정9길 10,,중개거래,울산 중구
울산광역시 중구 반구동,290-3,290,3,현대그랜드맨션,63,202201,4,"12,500",6,1993,반구정9길 20,,중개거래,울산 중구
울산광역시 중구 반구동,565-1,565,1,현대글로리아맨션,65.8875,202201,11,"13,100",7,1991,반구로 58,,중개거래,울산 중구
울산광역시 중구 복산동,Jan-34,34,1,동아맨션(34-1),45.41,202201,13,"13,800",1,1982,서원1길 42-2,,중개거래,울산 중구
울산광역시 중구 복산동,Mar-33,33,3,송림,53.82,202201,5,"13,000",3,1983,서원5길 25,,직거래,-
울산광역시 중구 복산동,Mar-33,33,3,송림,53.82,202201,10,"9,950",1,1983,서원5길 25,,직거래,-
울산광역시 중구 복산동,671,671,0,신한그린맨션,70.89,202201,11,"11,000",9,1991,손골9길 38,,중개거래,울산 중구
울산광역시 중구 복산동,186-1,186,1,해동성지,59.91,202201,6,"17,300",4,2021,도화골길 30,,중개거래,울산 중구
울산광역시 중구 서동,613,613,0,우정혁신도시KCC스위첸,84.98,202201,3,"49,000",3,2015,종가로 668-10,,중개거래,울산 중구
울산광역시 중구 서동,66-13,66,13,하니콤타워,58.44,202201,3,"10,000",4,1994,병영성2길 14,,직거래,-
울산광역시 중구 서동,66-13,66,13,하니콤타워,74.64,202201,4,"12,800",8,1994,병영성2길 14,,중개거래,울산 중구
울산광역시 중구 성안동,855-3,855,3,경동햇빛마을2단지,70.5141,202201,12,"15,000",2,2001,함월2길 56,,직거래,-
울산광역시 중구 성안동,798-8,798,8,아이리스,84.17,202201,6,"25,000",4,2015,함월15길 21,,중개거래,울산 중구
울산광역시 중구 우정동,369-1,369,1,선경2차,59.74,202201,1,"31,700",11,1997,유곡로 10,,중개거래,울산 중구
울산광역시 중구 우정동,723-1,723,1,청우하이츠,84.97,202201,7,"20,000",3,1995,평동길 26,,직거래,-
울산광역시 중구 유곡동,114,114,0,금강골든타워,66.39,202201,7,"23,000",9,2003,평동2길 14-1,,중개거래,울산 중구
울산광역시 중구 유곡동,69,69,0,울산유곡푸르지오,84.9761,202201,4,"63,000",11,2010,평동3길 1,,중개거래,울산 중구
울산광역시 중구 태화동,123-7,123,7,새운임대,42.84,202201,3,"15,500",2,1985,신기11길 8,,중개거래,울산 중구
울산광역시 중구 태화동,157,157,0,양지동산맨션,77.74,202201,14,"21,000",13,1990,신기11길 22,,중개거래,울산 중구
인천광역시 강화군 강화읍 갑곳리,165-1,165,1,그랑드빌,84.89,202201,11,"20,200",3,2001,갑룡길 35,,중개거래,인천 강화군
인천광역시 계양구 계산동,348-2,348,2,하나,39.96,202201,3,"23,200",1,1987,경명대로1114번길 6,,중개거래,인천 계양구
인천광역시 계양구 이화동,407,407,0,신동아파밀리에,108.3904,202201,14,"49,000",1,2007,황어로 139,,중개거래,인천 계양구
인천광역시 계양구 임학동,31,31,0,은영칠성,40.77,202201,5,"15,500",4,1988,임학안로 30,,중개거래,인천 계양구
인천광역시 계양구 작전동,912-4,912,4,도두리마을동남,40.32,202201,8,"20,400",14,1997,도두리로 62,,중개거래,"인천 계양구, 인천 부평구"
인천광역시 계양구 작전동,912-4,912,4,도두리마을롯데,40.32,202201,8,"20,300",2,1997,도두리로 62,,중개거래,인천 계양구
인천광역시 계양구 작전동,388-2,388,2,동보,84.58,202201,8,"40,500",8,1995,주부토로363번길 27,,중개거래,인천 계양구
인천광역시 계양구 작전동,869-17,869,17,우영,58.77,202201,4,"25,000",3,1984,봉오대로686번길 9,,중개거래,인천 계양구
인천광역시 계양구 효성동,623-27,623,27,경남1,49.935,202201,5,"19,900",5,1987,봉오대로463번길 17,,중개거래,인천 계양구
인천광역시 계양구 효성동,236-6,236,6,서광,52.86,202201,5,"19,000",1,1983,아나지로197번길 24,,중개거래,"인천 계양구, 인천 부평구"
인천광역시 남동구 간석동,216-5,216,5,간석리페(1차)도시형생활주택,12.373,202201,5,"5,460",9,2013,경인로653번길 11,,직거래,-
인천광역시 남동구 간석동,894-1,894,1,광명(894-1),49.17,202201,8,"13,000",5,1989,방축로 492,,직거래,-
인천광역시 남동구 간석동,248-1,248,1,코지빌에이(HK),19.78,202201,13,"7,160",8,2012,예술로346번길 70,,중개거래,인천 미추홀구
인천광역시 남동구 간석동,248-1,248,1,코지빌에이(HK),19.78,202201,13,"7,000",8,2012,예술로346번길 70,,중개거래,인천 미추홀구
인천광역시 남동구 구월동,1486,1486,0,구월아시아드선수촌1단지,51.56,202201,11,"42,600",19,2015,선수촌공원로 85,,중개거래,인천 남동구
인천광역시 남동구 구월동,23,23,0,구월힐스테이트1단지,75.3036,202201,8,"49,350",10,2007,구월로 192,,중개거래,인천 남동구
인천광역시 남동구 구월동,1312-6,1312,6,벽산,50.82,202201,9,"16,400",4,1989,구월말로4번길 9-6,,중개거래,인천 남동구
인천광역시 남동구 구월동,1136-7,1136,7,해드림,44.8958,202201,11,"19,900",7,2015,예술로226번길 35,,직거래,-
인천광역시 남동구 논현동,634-1,634,1,어진마을한화꿈에그린(6단지),119.877,202201,9,"67,300",13,2007,논현로 106,,중개거래,인천 남동구
인천광역시 남동구 논현동,602-1,602,1,주공11단지(단풍마을),84.79,202201,10,"28,600",17,2006,소래역로 94,,직거래,-
인천광역시 남동구 만수동,5-397,5,397,대동(5-397),46.74,202201,3,"10,500",6,1989,만수서로83번길 63-4,,중개거래,인천 남동구
인천광역시 남동구 만수동,29,29,0,만수주공2단지,75.24,202201,10,"40,000",5,1987,백범로124번길 43,,중개거래,인천 남동구
인천광역시 남동구 만수동,20,20,0,만수주공6단지,38.52,202201,14,"23,000",3,1986,만수로50번길 19,,중개거래,인천 남동구
인천광역시 남동구 서창동,695,695,0,에코에비뉴,84.99,202201,11,"53,500",14,2014,서창남순환로 190-100,,중개거래,인천 남동구
인천광역시 남동구 서창동,560-2,560,2,임광그대가,84.99,202201,3,"48,300",6,2007,장아산로 158,,중개거래,인천 남동구
인천광역시 동구 송림동,228-1,228,1,삼익,78.4,202201,13,"16,500",11,1979,송림로 50,,중개거래,인천 동구
인천광역시 동구 화수동,321,321,0,화도진그린빌,59.79,202201,6,"18,500",11,2001,화도진로 113,,직거래,-
인천광역시 미추홀구 관교동,06월 13일,13,6,삼환1,156.27,202201,3,"45,000",2,1992,주승로 223,,직거래,-
인천광역시 미추홀구 관교동,06월 13일,13,6,삼환1,156.27,202201,14,"67,500",11,1992,주승로 223,,중개거래,인천 미추홀구
인천광역시 미추홀구 도화동,919,919,0,대동(919-0),50.88,202201,8,"9,200",2,1983,염전로128번길 35,,중개거래,인천 미추홀구
인천광역시 미추홀구 도화동,557-1,557,1,동원,47.07,202201,10,"17,900",3,1987,주안로 27,,중개거래,인천 미추홀구
인천광역시 미추홀구 도화동,638-3,638,3,라이프타워,69.46,202201,3,"18,500",6,2016,경인로 181,,중개거래,"인천 남동구, 인천 미추홀구"
인천광역시 미추홀구 도화동,534-15,534,15,백영쑥골마을(534-15),44.27,202201,12,"8,500",2,2002,경인북길485번길 40,,중개거래,인천 부평구
인천광역시 미추홀구 도화동,534-24,534,24,봉림쑥골마을(534-24),56.325,202201,3,"9,500",2,2002,경인로 256,,직거래,-
인천광역시 미추홀구 숭의동,129-83,129,83,다복,68.29,202201,12,"13,000",5,1976,독정이로 113,,중개거래,인천 미추홀구
인천광역시 미추홀구 용현동,지구BL 2,2,0,엘에이치미추홀퍼스트,84.73,202201,3,"54,000",13,2018,낙섬동로 135,,중개거래,인천 미추홀구
인천광역시 미추홀구 용현동,664,664,0,인천 SK Sky VIEW,59.9934,202201,4,"57,900",5,2016,용정공원로 33,,중개거래,인천 미추홀구
인천광역시 미추홀구 용현동,659,659,0,인천용현엑슬루타워,110.5065,202201,7,"52,000",20,2011,아암대로29번길 16,,중개거래,인천 미추홀구
인천광역시 미추홀구 주안동,1443,1443,0,남광로얄,46.84,202201,7,"20,000",1,1980,인주대로366번길 23,,중개거래,인천 미추홀구
인천광역시 미추홀구 주안동,113-1,113,1,더플러스타워,63.82,202201,12,"45,100",16,2021,주안로 136,,직거래,-
인천광역시 미추홀구 주안동,02월 18일,18,2,미도,66.09,202201,5,"18,500",5,1984,주염로 34,,중개거래,"인천 남동구, 인천 미추홀구"
인천광역시 미추홀구 주안동,25-34,25,34,베스티움,13.415,202201,7,"7,000",15,2012,염창로 35,,직거래,-
인천광역시 미추홀구 주안동,25-34,25,34,베스티움,13.415,202201,7,"7,000",14,2012,염창로 35,,직거래,-
인천광역시 미추홀구 주안동,81-15,81,15,알바트로스,17.815,202201,1,"9,400",5,2012,주안중로16번길 14,,직거래,-
인천광역시 미추홀구 주안동,81-15,81,15,알바트로스,17.815,202201,3,"7,350",7,2012,주안중로16번길 14,,직거래,-
인천광역시 미추홀구 주안동,81-15,81,15,알바트로스,17.815,202201,4,"10,000",5,2012,주안중로16번길 14,,직거래,-
인천광역시 미추홀구 주안동,81-15,81,15,알바트로스,17.02,202201,13,"7,000",8,2012,주안중로16번길 14,,직거래,-
인천광역시 미추홀구 주안동,81-15,81,15,알바트로스,17.1,202201,13,"7,000",8,2012,주안중로16번길 14,,직거래,-
인천광역시 미추홀구 주안동,Mar-77,77,3,주안지웰에스테이트,59.7196,202201,5,"38,000",28,2019,경인로 403,,중개거래,인천 미추홀구
인천광역시 미추홀구 학익동,739,739,0,인천학익두산위브,23.92,202201,3,"13,200",3,2011,노적산로 43,,직거래,-
인천광역시 부평구 부개동,496-2,496,2,부개주공1,59.56,202201,8,"44,000",5,1996,길주남로 143,,중개거래,인천 부평구
인천광역시 부평구 부개동,498-5,498,5,부개주공3,59.98,202201,5,"30,000",3,1996,길주남로 144,,직거래,-
인천광역시 부평구 부개동,501-1,501,1,부개주공6,84.79,202201,5,"60,000",20,1997,부개로 12,,중개거래,인천 부평구
인천광역시 부평구 부평동,568-1,568,1,대준블루온,24.92,202201,3,"8,300",8,2012,대정로 83,,중개거래,인천 부평구
인천광역시 부평구 부평동,568-1,568,1,대준블루온,22.4,202201,3,"9,500",13,2012,대정로 83,,직거래,-
인천광역시 부평구 부평동,568-1,568,1,대준블루온,22.4,202201,3,"9,700",9,2012,대정로 83,,직거래,-
인천광역시 부평구 부평동,May-70,70,5,동아(1차),52.43,202201,8,"47,250",3,1986,부평문화로 37,,중개거래,인천 부평구
인천광역시 부평구 부평동,505-1,505,1,로뎀레뷰,48.5825,202201,7,"20,500",8,2013,장제로52번길 13,,직거래,-
인천광역시 부평구 부평동,Jul-65,65,7,욱일,84.16,202201,3,"40,000",14,1990,부흥로243번길 39,,중개거래,인천 부평구
인천광역시 부평구 부평동,372-18,372,18,청솔스타빌,17.81,202201,3,"6,000",10,2012,주부토로 30-1,,직거래,-
인천광역시 부평구 부평동,431-15,431,15,헤리움노블레스,16.76,202201,10,"12,500",13,2014,부평대로 132,,직거래,-
인천광역시 부평구 산곡동,370-399,370,399,현대3차,84.945,202201,6,"44,500",1,1989,마장로 121,,중개거래,인천 부평구
인천광역시 부평구 십정동,216,216,0,백영,60,202201,4,"22,800",19,1997,경원대로1090번길 10,,중개거래,인천 부평구
인천광역시 부평구 십정동,216,216,0,백영,60,202201,5,"20,500",8,1997,경원대로1090번길 10,,중개거래,인천 부평구
인천광역시 서구 당하동,1075-9,1075,9,검단힐스테이트5차,99.4816,202201,5,"61,800",4,2013,청마로34번길 6,,중개거래,인천 서구
인천광역시 서구 당하동,1099-3,1099,3,당하풍림아이원1차,84.8441,202201,4,"40,000",6,2004,청마로148번길 160,,중개거래,인천 서구
인천광역시 서구 마전동,1030-1,1030,1,검단금호어울림,84.9918,202201,5,"35,500",5,2004,완정로65번안길 17,,중개거래,인천 연수구
인천광역시 서구 불로동,793-1,793,1,삼보해피하임5단지(불로지구51BL1L),84.9911,202201,5,"43,000",17,2007,검단로744번3길 10,,중개거래,인천 서구
인천광역시 서구 연희동,690,690,0,태영,59.24,202201,10,"20,000",15,1996,대평로 10,,중개거래,인천 서구
인천광역시 서구 원당동,823-1,823,1,원당LG자이(원당지구69BL1L),84.9511,202201,10,"45,500",10,2004,원당대로839번길 34,,중개거래,인천 서구
인천광역시 서구 청라동,159-1,159,1,청라롯데캐슬,113.7568,202201,7,"99,000",11,2013,청라커낼로 252,,중개거래,인천 서구
인천광역시 연수구 동춘동,943,943,0,동남,52.14,202201,11,"30,000",14,1994,먼우금로 19,20220111,직거래,-
인천광역시 연수구 동춘동,961,961,0,태평2,59.885,202201,7,"27,400",11,1995,청능대로 38,,중개거래,인천 연수구
인천광역시 연수구 동춘동,929,929,0,풍림2,84.22,202201,3,"55,000",5,1993,경원대로119번길 21,,직거래,-
인천광역시 연수구 동춘동,928,928,0,현대1,84.97,202201,10,"63,500",5,1993,원인재로 56,,중개거래,인천 연수구
인천광역시 연수구 송도동,06월 16일,16,6,더샵엑스포9단지,126.4763,202201,7,"120,000",7,2009,컨벤시아대로42번길 77,,중개거래,인천 연수구
인천광역시 연수구 송도동,315-1,315,1,송도SKVIEW,84.6932,202201,5,"85,000",33,2019,랜드마크로 19,,중개거래,인천 연수구
인천광역시 연수구 송도동,20-22,20,22,송도푸르지오월드마크1단지,156.854,202201,6,"52,000",4,2010,컨벤시아대로 50,,직거래,-
인천광역시 연수구 송도동,03월 13일,3,13,송도풍림아이원3단지,84.94,202201,6,"78,500",11,2005,해돋이로84번길 29,,중개거래,인천 연수구
인천광역시 연수구 연수동,582-2,582,2,"승기마을,연수1차시영",50.67,202201,12,"33,000",10,1992,원인재로 212,,중개거래,인천 연수구
인천광역시 연수구 연수동,577,577,0,영남,84.94,202201,8,"47,000",3,1992,새말로 111,,중개거래,인천 연수구
